# 73
# 73 {12805: 277.0, 12294: 155.0, 12974: 198.0, 12812: 84.0, 13328: 158.5, 13144: 765.0, 12678: 169.0, 13858: 488.5, 11814: 179.0, 11819: 102.0, 11826: 657.5, 12855: 58.0, 11861: 127.0, 13403: 216.0, 11873: 267.0, 12387: 128.5, 13926: 337.0, 11880: 175.0, 12394: 195.0, 13643: 61.5, 12409: 78.0, 12924: 367.0, 12955: 91.0, 13790: 107.5, 11953: 152.0, 14025: 324.0, 11970: 131.5, 12484: 206.0, 13175: 63.0, 12507: 103.0, 14050: 110.0, 12519: 128.5, 14063: 103.5, 13545: 205.5, 14082: 55.5, 12035: 149.5, 12057: 83.0, 13512: 581.5, 12074: 342.5, 13874: 150.0, 12424: 54.5, 12843: 132.0, 13619: 207.0, 12103: 320.0, 13625: 1284.5, 12133: 145.0, 12143: 48.5, 13693: 463.0, 12165: 559.5, 13311: 198.0, 11659: 246.0, 13199: 294.0, 12188: 111.0, 12885: 51.5, 12707: 72.0, 11691: 115.0, 11697: 155.0, 12214: 73.5, 13752: 289.0, 13557: 408.0, 13246: 237.0, 13762: 197.0, 13765: 195.5, 11720: 265.0, 13769: 62.0, 12238: 108.0, 13273: 225.0, 11739: 123.5, 11740: 60.0, 12259: 443.0, 12547: 249.0, 12274: 172.5, 13304: 76.0}
#Interval: -4.250000 to -3.750000
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.500000	0.012539	0.731726	-0.004437	0.216216	0.754596	0.077196
0.500000	0.012539	0.729336	0.005922	0.216216	0.724002	0.188086
0.500000	0.012539	0.731268	-0.002452	0.216216	0.740766	0.127324
0.500000	0.012539	0.729489	0.005261	0.216216	0.757712	0.065901
0.500000	0.012539	0.730739	-0.000158	0.216216	0.745843	0.108921
0.500000	0.012539	0.730703	-0.000004	0.216216	0.741727	0.123841
0.500000	0.012539	0.730686	0.000069	0.216216	0.739570	0.131661
0.500000	0.012539	0.729293	0.006109	0.216216	0.722665	0.192933
0.500000	0.012539	0.727330	0.014617	0.216216	0.741165	0.125879
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
1.000000	0.006270	0.730624	0.000338	0.108108	0.760081	0.057317
1.000000	0.006270	0.730132	0.002472	0.108108	0.758794	0.061981
1.000000	0.006270	0.731044	-0.001480	0.108108	0.757067	0.068239
1.000000	0.006270	0.730454	0.001079	0.108108	0.755809	0.072801
1.000000	0.006270	0.730464	0.001031	0.108108	0.751082	0.089933
1.000000	0.006270	0.730935	-0.001009	0.108108	0.763415	0.045231
1.000000	0.006270	0.730738	-0.000155	0.108108	0.781429	-0.020060
1.000000	0.006270	0.730086	0.002671	0.108108	0.766652	0.033500
1.000000	0.006270	0.731928	-0.005313	0.108108	0.764828	0.040109
1.000000	0.006270	0.730401	0.001307	0.108108	0.757702	0.065938
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
5.000000	0.001254	0.730705	-0.000014	0.021622	0.773455	0.008839
5.000000	0.001254	0.730618	0.000365	0.021622	0.774347	0.005606
5.000000	0.001254	0.730684	0.000080	0.021622	0.772208	0.013359
5.000000	0.001254	0.730712	-0.000042	0.021622	0.774632	0.004574
5.000000	0.001254	0.730804	-0.000442	0.021622	0.775373	0.001890
5.000000	0.001254	0.730613	0.000386	0.021622	0.775272	0.002254
5.000000	0.001254	0.730671	0.000135	0.021622	0.778624	-0.009895
5.000000	0.001254	0.730820	-0.000511	0.021622	0.773164	0.009894
5.000000	0.001254	0.730700	0.000011	0.021622	0.774960	0.003385
5.000000	0.001254	0.730742	-0.000172	0.021622	0.776883	-0.003583
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
10.000000	0.000627	0.730681	0.000094	0.010811	0.776547	-0.002367
10.000000	0.000627	0.730713	-0.000047	0.010811	0.775476	0.001514
10.000000	0.000627	0.730730	-0.000121	0.010811	0.775470	0.001537
10.000000	0.000627	0.730654	0.000212	0.010811	0.774894	0.003624
10.000000	0.000627	0.730710	-0.000035	0.010811	0.775429	0.001684
10.000000	0.000627	0.730779	-0.000331	0.010811	0.773705	0.007935
10.000000	0.000627	0.730705	-0.000011	0.010811	0.776724	-0.003007
10.000000	0.000627	0.730720	-0.000076	0.010811	0.775736	0.000571
10.000000	0.000627	0.730688	0.000062	0.010811	0.775478	0.001510
10.000000	0.000627	0.730681	0.000093	0.010811	0.776459	-0.002048
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
50.000000	0.000125	0.730713	-0.000046	0.002162	0.775933	-0.000140
50.000000	0.000125	0.730679	0.000101	0.002162	0.776360	-0.001688
50.000000	0.000125	0.730681	0.000092	0.002162	0.776137	-0.000880
50.000000	0.000125	0.730708	-0.000024	0.002162	0.775819	0.000273
50.000000	0.000125	0.730701	0.000004	0.002162	0.775978	-0.000304
50.000000	0.000125	0.730681	0.000094	0.002162	0.776058	-0.000593
50.000000	0.000125	0.730700	0.000011	0.002162	0.775376	0.001877
50.000000	0.000125	0.730674	0.000121	0.002162	0.775701	0.000700
50.000000	0.000125	0.730691	0.000051	0.002162	0.775931	-0.000135
50.000000	0.000125	0.730686	0.000069	0.002162	0.775821	0.000265
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
100.000000	0.000063	0.730695	0.000032	0.001081	0.776027	-0.000482
100.000000	0.000063	0.730688	0.000061	0.001081	0.775928	-0.000121
100.000000	0.000063	0.730706	-0.000016	0.001081	0.775827	0.000243
100.000000	0.000063	0.730699	0.000015	0.001081	0.776000	-0.000385
100.000000	0.000063	0.730699	0.000015	0.001081	0.775864	0.000110
100.000000	0.000063	0.730706	-0.000014	0.001081	0.775770	0.000451
100.000000	0.000063	0.730697	0.000022	0.001081	0.775850	0.000159
100.000000	0.000063	0.730708	-0.000023	0.001081	0.775898	-0.000014
100.000000	0.000063	0.730682	0.000087	0.001081	0.776212	-0.001154
100.000000	0.000063	0.730706	-0.000014	0.001081	0.775899	-0.000017
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
500.000000	0.000013	0.730699	0.000014	0.000216	0.775908	-0.000051
500.000000	0.000013	0.730700	0.000009	0.000216	0.775977	-0.000302
500.000000	0.000013	0.730705	-0.000010	0.000216	0.775825	0.000251
500.000000	0.000013	0.730700	0.000010	0.000216	0.775947	-0.000193
500.000000	0.000013	0.730701	0.000008	0.000216	0.775862	0.000115
500.000000	0.000013	0.730699	0.000013	0.000216	0.775765	0.000468
500.000000	0.000013	0.730701	0.000004	0.000216	0.775994	-0.000362
500.000000	0.000013	0.730702	0.000002	0.000216	0.775813	0.000295
500.000000	0.000013	0.730700	0.000010	0.000216	0.775725	0.000614
500.000000	0.000013	0.730702	0.000004	0.000216	0.775952	-0.000209
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
1000.000000	0.000006	0.730702	0.000002	0.000108	0.775896	-0.000006
1000.000000	0.000006	0.730703	-0.000005	0.000108	0.775885	0.000033
1000.000000	0.000006	0.730703	-0.000003	0.000108	0.775911	-0.000060
1000.000000	0.000006	0.730701	0.000004	0.000108	0.775858	0.000132
1000.000000	0.000006	0.730702	-0.000001	0.000108	0.775918	-0.000087
1000.000000	0.000006	0.730701	0.000006	0.000108	0.775894	-0.000000
1000.000000	0.000006	0.730701	0.000005	0.000108	0.775848	0.000167
1000.000000	0.000006	0.730702	-0.000001	0.000108	0.775887	0.000027
1000.000000	0.000006	0.730701	0.000005	0.000108	0.775904	-0.000038
1000.000000	0.000006	0.730702	0.000002	0.000108	0.775879	0.000056
#Interval: -8.250000 to -7.750000
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.001000	6.269592	0.497675	1.010775	108.108108	0.506743	0.971790
0.001000	6.269592	0.537647	0.825493	108.108108	0.459460	1.169597
0.001000	6.269592	0.564806	0.699606	108.108108	0.536340	0.847975
0.001000	6.269592	0.530237	0.859844	108.108108	0.496472	1.014760
0.001000	6.269592	0.533393	0.845214	108.108108	0.487257	1.053309
0.001000	6.269592	0.614176	0.470759	108.108108	0.461488	1.161110
0.001000	6.269592	0.492092	1.036655	108.108108	0.463597	1.152288
0.001000	6.269592	0.494776	1.024213	108.108108	0.471347	1.119867
0.001000	6.269592	0.498139	1.008626	108.108108	0.526093	0.890840
0.001000	6.269592	0.528874	0.866159	108.108108	0.552952	0.778478
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.005000	1.253918	0.616301	0.460909	21.621622	0.522047	0.907767
0.005000	1.253918	0.592222	0.572523	21.621622	0.433996	1.276125
0.005000	1.253918	0.583679	0.612125	21.621622	0.424927	1.314063
0.005000	1.253918	0.591286	0.576861	21.621622	0.500327	0.998633
0.005000	1.253918	0.600923	0.532194	21.621622	0.517495	0.926811
0.005000	1.253918	0.574273	0.655721	21.621622	0.540470	0.830697
0.005000	1.253918	0.595787	0.555997	21.621622	0.459023	1.171422
0.005000	1.253918	0.603154	0.521851	21.621622	0.498924	1.004503
0.005000	1.253918	0.590888	0.578707	21.621622	0.489724	1.042988
0.005000	1.253918	0.606937	0.504316	21.621622	0.497517	1.010388
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.010000	0.626959	0.623324	0.428355	10.810811	0.531894	0.866575
0.010000	0.626959	0.583170	0.614483	10.810811	0.569916	0.707510
0.010000	0.626959	0.631764	0.389235	10.810811	0.531465	0.868369
0.010000	0.626959	0.628105	0.406195	10.810811	0.511744	0.950871
0.010000	0.626959	0.637012	0.364907	10.810811	0.554494	0.772030
0.010000	0.626959	0.663679	0.241301	10.810811	0.537743	0.842106
0.010000	0.626959	0.586009	0.601321	10.810811	0.525840	0.891901
0.010000	0.626959	0.652357	0.293780	10.810811	0.532969	0.862076
0.010000	0.626959	0.612437	0.478820	10.810811	0.448536	1.215296
0.010000	0.626959	0.625992	0.415989	10.810811	0.491032	1.037515
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.050000	0.125392	0.672858	0.198753	2.162162	0.554259	0.773011
0.050000	0.125392	0.698628	0.079299	2.162162	0.495120	1.020416
0.050000	0.125392	0.684070	0.146781	2.162162	0.568866	0.711903
0.050000	0.125392	0.693692	0.102179	2.162162	0.499294	1.002953
0.050000	0.125392	0.697019	0.086760	2.162162	0.549411	0.793295
0.050000	0.125392	0.711288	0.020620	2.162162	0.571143	0.702380
0.050000	0.125392	0.708308	0.034432	2.162162	0.607080	0.552038
0.050000	0.125392	0.675914	0.184585	2.162162	0.574530	0.688210
0.050000	0.125392	0.695186	0.095258	2.162162	0.572682	0.695941
0.050000	0.125392	0.682784	0.152742	2.162162	0.548837	0.795695
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.100000	0.062696	0.722241	-0.030154	1.081081	0.589059	0.627430
0.100000	0.062696	0.715697	0.000180	1.081081	0.595156	0.601921
0.100000	0.062696	0.702761	0.060141	1.081081	0.589701	0.624743
0.100000	0.062696	0.713920	0.008417	1.081081	0.577201	0.677037
0.100000	0.062696	0.710193	0.025693	1.081081	0.583446	0.650909
0.100000	0.062696	0.710435	0.024573	1.081081	0.614117	0.522602
0.100000	0.062696	0.707037	0.040323	1.081081	0.602840	0.569777
0.100000	0.062696	0.705917	0.045514	1.081081	0.566372	0.722336
0.100000	0.062696	0.720176	-0.020578	1.081081	0.642878	0.402279
0.100000	0.062696	0.712173	0.016516	1.081081	0.547268	0.802259
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.500000	0.012539	0.714825	0.004225	0.216216	0.715538	0.098314
0.500000	0.012539	0.714801	0.004334	0.216216	0.682223	0.237682
0.500000	0.012539	0.715374	0.001679	0.216216	0.677441	0.257691
0.500000	0.012539	0.715513	0.001035	0.216216	0.675038	0.267744
0.500000	0.012539	0.712702	0.014066	0.216216	0.734680	0.018234
0.500000	0.012539	0.716182	-0.002068	0.216216	0.730539	0.035559
0.500000	0.012539	0.715981	-0.001135	0.216216	0.688901	0.209747
0.500000	0.012539	0.716304	-0.002632	0.216216	0.697636	0.173206
0.500000	0.012539	0.713795	0.008998	0.216216	0.745935	-0.028851
0.500000	0.012539	0.714951	0.003638	0.216216	0.701694	0.156226
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
1.000000	0.006270	0.716026	-0.001344	0.108108	0.718084	0.087660
1.000000	0.006270	0.714956	0.003617	0.108108	0.737059	0.008280
1.000000	0.006270	0.714739	0.004621	0.108108	0.727422	0.048597
1.000000	0.006270	0.715573	0.000754	0.108108	0.739330	-0.001217
1.000000	0.006270	0.715311	0.001970	0.108108	0.732952	0.025463
1.000000	0.006270	0.715867	-0.000607	0.108108	0.734177	0.020340
1.000000	0.006270	0.715599	0.000634	0.108108	0.731546	0.031345
1.000000	0.006270	0.715618	0.000547	0.108108	0.731336	0.032224
1.000000	0.006270	0.714863	0.004049	0.108108	0.715974	0.096490
1.000000	0.006270	0.715064	0.003114	0.108108	0.737860	0.004930
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
5.000000	0.001254	0.715965	-0.001059	0.021622	0.746534	-0.031358
5.000000	0.001254	0.715522	0.000991	0.021622	0.738841	0.000826
5.000000	0.001254	0.715726	0.000045	0.021622	0.740437	-0.005849
5.000000	0.001254	0.715932	-0.000909	0.021622	0.737421	0.006769
5.000000	0.001254	0.715503	0.001082	0.021622	0.739294	-0.001067
5.000000	0.001254	0.715604	0.000613	0.021622	0.740838	-0.007528
5.000000	0.001254	0.715914	-0.000824	0.021622	0.738572	0.001951
5.000000	0.001254	0.715496	0.001113	0.021622	0.741279	-0.009373
5.000000	0.001254	0.715463	0.001265	0.021622	0.738545	0.002066
5.000000	0.001254	0.715566	0.000790	0.021622	0.736370	0.011166
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
